Origin,Destination,Total_Cancelled,Total,AvgAirTime,Month,Day,DayOfYear,Cancelled_Percentage,Air_Time,Cancelled
MIA,SEA,1,1,NA,9,12,3456,100,Airtime: Less than 2 hour,90% - 100%
MIA,SEA,1,1,NA,9,13,3457,100,Airtime: Less than 2 hour,90% - 100%
MIA,SEA,0,1,331,9,14,3458,0,Airtime: More than 2 hours,0% - 19%
MIA,SEA,0,1,330,9,15,3459,0,Airtime: More than 2 hours,0% - 19%
MIA,SEA,0,1,345,9,16,3460,0,Airtime: More than 2 hours,0% - 19%
MIA,SEA,0,1,350,9,17,3461,0,Airtime: More than 2 hours,0% - 19%
MIA,SEA,0,1,351,9,18,3462,0,Airtime: More than 2 hours,0% - 19%
MIA,SEA,0,1,367,9,19,3463,0,Airtime: More than 2 hours,0% - 19%
MIA,SEA,0,1,364,9,20,3464,0,Airtime: More than 2 hours,0% - 19%
MIA,SEA,0,1,367,9,21,3465,0,Airtime: More than 2 hours,0% - 19%
MIA,SEA,0,1,351,9,22,3466,0,Airtime: More than 2 hours,0% - 19%
MIA,SEA,0,1,335,9,23,3467,0,Airtime: More than 2 hours,0% - 19%
MIA,SEA,0,1,347,9,24,3468,0,Airtime: More than 2 hours,0% - 19%
MIA,SEA,0,1,343,9,25,3469,0,Airtime: More than 2 hours,0% - 19%
MIA,SEA,0,1,347,9,26,3470,0,Airtime: More than 2 hours,0% - 19%
MIA,SEA,0,1,345,9,27,3471,0,Airtime: More than 2 hours,0% - 19%
MIA,SEA,0,1,342,9,28,3472,0,Airtime: More than 2 hours,0% - 19%
MIA,SEA,0,1,336,9,29,3473,0,Airtime: More than 2 hours,0% - 19%
MIA,SEA,0,1,333,9,30,3474,0,Airtime: More than 2 hours,0% - 19%
MIA,SFO,0,4,313.75,9,1,3475,0,Airtime: More than 2 hours,0% - 19%
MIA,SFO,0,4,318.25,9,2,3476,0,Airtime: More than 2 hours,0% - 19%
MIA,SFO,1,4,315.333333333333,9,3,3477,25,Airtime: More than 2 hours,20% - 39%
MIA,SFO,1,4,321,9,4,3478,25,Airtime: More than 2 hours,20% - 39%
MIA,SFO,0,4,322.5,9,5,3479,0,Airtime: More than 2 hours,0% - 19%
MIA,SFO,0,4,325.75,9,6,3480,0,Airtime: More than 2 hours,0% - 19%
MIA,SFO,0,4,323.5,9,7,3481,0,Airtime: More than 2 hours,0% - 19%
MIA,SFO,0,4,337.75,9,8,3482,0,Airtime: More than 2 hours,0% - 19%
MIA,SFO,0,4,319.75,9,9,3483,0,Airtime: More than 2 hours,0% - 19%
MIA,SFO,0,4,323.5,9,10,3484,0,Airtime: More than 2 hours,0% - 19%
MIA,SFO,2,4,NA,9,11,3485,50,Airtime: Less than 2 hour,40% - 59%
MIA,SFO,4,4,NA,9,12,3486,100,Airtime: Less than 2 hour,90% - 100%
MIA,SFO,3,4,329,9,13,3487,75,Airtime: More than 2 hours,60% - 79%
MIA,SFO,2,4,322,9,14,3488,50,Airtime: More than 2 hours,40% - 59%
MIA,SFO,2,4,320,9,15,3489,50,Airtime: More than 2 hours,40% - 59%
MIA,SFO,0,4,339.75,9,16,3490,0,Airtime: More than 2 hours,0% - 19%
MIA,SFO,0,4,334,9,17,3491,0,Airtime: More than 2 hours,0% - 19%
MIA,SFO,0,4,334.25,9,18,3492,0,Airtime: More than 2 hours,0% - 19%
MIA,SFO,0,4,331.5,9,19,3493,0,Airtime: More than 2 hours,0% - 19%
MIA,SFO,0,4,333.25,9,20,3494,0,Airtime: More than 2 hours,0% - 19%
MIA,SFO,0,4,333.5,9,21,3495,0,Airtime: More than 2 hours,0% - 19%
MIA,SFO,0,4,341.25,9,22,3496,0,Airtime: More than 2 hours,0% - 19%
MIA,SFO,0,4,324.75,9,23,3497,0,Airtime: More than 2 hours,0% - 19%
MIA,SFO,0,4,324.25,9,24,3498,0,Airtime: More than 2 hours,0% - 19%
MIA,SFO,0,4,329.5,9,25,3499,0,Airtime: More than 2 hours,0% - 19%
MIA,SFO,0,4,326.25,9,26,3500,0,Airtime: More than 2 hours,0% - 19%
MIA,SFO,0,4,327.25,9,27,3501,0,Airtime: More than 2 hours,0% - 19%
MIA,SFO,0,4,328.5,9,28,3502,0,Airtime: More than 2 hours,0% - 19%
MIA,SFO,0,3,313,9,29,3503,0,Airtime: More than 2 hours,0% - 19%
MIA,SFO,0,4,316.25,9,30,3504,0,Airtime: More than 2 hours,0% - 19%
ORD,ATL,0,19,83.6842105263158,9,1,3505,0,Airtime: Less than 2 hour,0% - 19%
ORD,ATL,0,19,83.3157894736842,9,2,3506,0,Airtime: Less than 2 hour,0% - 19%
ORD,ATL,0,27,90,9,3,3507,0,Airtime: Less than 2 hour,0% - 19%
ORD,ATL,0,28,86.1785714285714,9,4,3508,0,Airtime: Less than 2 hour,0% - 19%
ORD,ATL,1,30,88.1034482758621,9,5,3509,3,Airtime: Less than 2 hour,0% - 19%
ORD,ATL,4,30,88.3846153846154,9,6,3510,13,Airtime: Less than 2 hour,0% - 19%
ORD,ATL,5,30,96.76,9,7,3511,17,Airtime: Less than 2 hour,0% - 19%
ORD,ATL,0,28,88.9642857142857,9,8,3512,0,Airtime: Less than 2 hour,0% - 19%
ORD,ATL,0,27,88.8148148148148,9,9,3513,0,Airtime: Less than 2 hour,0% - 19%
ORD,ATL,1,30,86.6551724137931,9,10,3514,3,Airtime: Less than 2 hour,0% - 19%
ORD,ATL,25,30,108.5,9,11,3515,83,Airtime: Less than 2 hour,80% - 89%
ORD,ATL,30,30,NA,9,12,3516,100,Airtime: Less than 2 hour,90% - 100%
ORD,ATL,30,30,NA,9,13,3517,100,Airtime: Less than 2 hour,90% - 100%
ORD,ATL,16,29,82.9230769230769,9,14,3518,55,Airtime: Less than 2 hour,40% - 59%
ORD,ATL,15,26,79.4545454545455,9,15,3519,58,Airtime: Less than 2 hour,40% - 59%
ORD,ATL,9,27,80.8333333333333,9,16,3520,33,Airtime: Less than 2 hour,20% - 39%
ORD,ATL,10,29,81.6315789473684,9,17,3521,34,Airtime: Less than 2 hour,20% - 39%
ORD,ATL,7,29,83.2272727272727,9,18,3522,24,Airtime: Less than 2 hour,20% - 39%
ORD,ATL,6,29,86.7391304347826,9,19,3523,21,Airtime: Less than 2 hour,20% - 39%
ORD,ATL,6,29,83.695652173913,9,20,3524,21,Airtime: Less than 2 hour,20% - 39%
ORD,ATL,6,29,83.6086956521739,9,21,3525,21,Airtime: Less than 2 hour,20% - 39%
ORD,ATL,6,26,82.95,9,22,3526,23,Airtime: Less than 2 hour,20% - 39%
ORD,ATL,4,26,87.7272727272727,9,23,3527,15,Airtime: Less than 2 hour,0% - 19%
ORD,ATL,2,26,87.875,9,24,3528,8,Airtime: Less than 2 hour,0% - 19%
ORD,ATL,2,26,81,9,25,3529,8,Airtime: Less than 2 hour,0% - 19%
ORD,ATL,2,26,81.25,9,26,3530,8,Airtime: Less than 2 hour,0% - 19%
ORD,ATL,0,24,81.75,9,27,3531,0,Airtime: Less than 2 hour,0% - 19%
ORD,ATL,1,24,82.5652173913043,9,28,3532,4,Airtime: Less than 2 hour,0% - 19%
ORD,ATL,0,22,82.7272727272727,9,29,3533,0,Airtime: Less than 2 hour,0% - 19%
ORD,ATL,0,23,81.2173913043478,9,30,3534,0,Airtime: Less than 2 hour,0% - 19%
ORD,CLT,0,14,80.1428571428571,9,1,3535,0,Airtime: Less than 2 hour,0% - 19%
ORD,CLT,0,12,85.4166666666667,9,2,3536,0,Airtime: Less than 2 hour,0% - 19%
ORD,CLT,0,17,87.8823529411765,9,3,3537,0,Airtime: Less than 2 hour,0% - 19%
ORD,CLT,0,18,89.1666666666667,9,4,3538,0,Airtime: Less than 2 hour,0% - 19%
ORD,CLT,0,18,87.3888888888889,9,5,3539,0,Airtime: Less than 2 hour,0% - 19%
ORD,CLT,1,18,87.4117647058823,9,6,3540,6,Airtime: Less than 2 hour,0% - 19%
ORD,CLT,6,18,88.5833333333333,9,7,3541,33,Airtime: Less than 2 hour,20% - 39%
ORD,CLT,1,16,86.4,9,8,3542,6,Airtime: Less than 2 hour,0% - 19%
ORD,CLT,2,17,92.7333333333333,9,9,3543,12,Airtime: Less than 2 hour,0% - 19%
ORD,CLT,1,18,82.5882352941177,9,10,3544,6,Airtime: Less than 2 hour,0% - 19%
ORD,CLT,15,18,91,9,11,3545,83,Airtime: Less than 2 hour,80% - 89%
ORD,CLT,18,18,NA,9,12,3546,100,Airtime: Less than 2 hour,90% - 100%
ORD,CLT,18,18,NA,9,13,3547,100,Airtime: Less than 2 hour,90% - 100%
ORD,CLT,14,18,83.75,9,14,3548,78,Airtime: Less than 2 hour,60% - 79%
ORD,CLT,6,17,82.4545454545455,9,15,3549,35,Airtime: Less than 2 hour,20% - 39%
ORD,CLT,8,16,82.375,9,16,3550,50,Airtime: Less than 2 hour,40% - 59%
ORD,CLT,4,18,81.9285714285714,9,17,3551,22,Airtime: Less than 2 hour,20% - 39%
ORD,CLT,3,18,80.6666666666667,9,18,3552,17,Airtime: Less than 2 hour,0% - 19%
ORD,CLT,2,18,84,9,19,3553,11,Airtime: Less than 2 hour,0% - 19%
ORD,CLT,2,18,81.625,9,20,3554,11,Airtime: Less than 2 hour,0% - 19%
ORD,CLT,3,18,83.2666666666667,9,21,3555,17,Airtime: Less than 2 hour,0% - 19%
ORD,CLT,5,17,80,9,22,3556,29,Airtime: Less than 2 hour,20% - 39%
ORD,CLT,4,17,84.3076923076923,9,23,3557,24,Airtime: Less than 2 hour,20% - 39%
ORD,CLT,5,18,89.6923076923077,9,24,3558,28,Airtime: Less than 2 hour,20% - 39%
ORD,CLT,3,18,80.4666666666667,9,25,3559,17,Airtime: Less than 2 hour,0% - 19%
ORD,CLT,5,18,80.6153846153846,9,26,3560,28,Airtime: Less than 2 hour,20% - 39%
ORD,CLT,5,18,79,9,27,3561,28,Airtime: Less than 2 hour,20% - 39%
ORD,CLT,3,17,82.5,9,28,3562,18,Airtime: Less than 2 hour,0% - 19%
ORD,CLT,6,17,85.0909090909091,9,29,3563,35,Airtime: Less than 2 hour,20% - 39%
ORD,CLT,1,13,86.1666666666667,9,30,3564,8,Airtime: Less than 2 hour,0% - 19%
ORD,DCA,1,15,80.9285714285714,9,1,3565,7,Airtime: Less than 2 hour,0% - 19%
ORD,DCA,0,15,82,9,2,3566,0,Airtime: Less than 2 hour,0% - 19%
ORD,DCA,0,23,84.4782608695652,9,3,3567,0,Airtime: Less than 2 hour,0% - 19%
ORD,DCA,0,26,80.4230769230769,9,4,3568,0,Airtime: Less than 2 hour,0% - 19%
ORD,DCA,2,26,83.2083333333333,9,5,3569,8,Airtime: Less than 2 hour,0% - 19%
ORD,DCA,2,26,83.75,9,6,3570,8,Airtime: Less than 2 hour,0% - 19%
ORD,DCA,3,26,89.2173913043478,9,7,3571,12,Airtime: Less than 2 hour,0% - 19%
ORD,DCA,2,20,87.3333333333333,9,8,3572,10,Airtime: Less than 2 hour,0% - 19%
ORD,DCA,2,22,83.65,9,9,3573,9,Airtime: Less than 2 hour,0% - 19%
ORD,DCA,1,26,84.32,9,10,3574,4,Airtime: Less than 2 hour,0% - 19%
ORD,DCA,23,26,86,9,11,3575,88,Airtime: Less than 2 hour,80% - 89%
ORD,DCA,26,26,NA,9,12,3576,100,Airtime: Less than 2 hour,90% - 100%
ORD,DCA,26,26,NA,9,13,3577,100,Airtime: Less than 2 hour,90% - 100%
ORD,DCA,25,25,NA,9,14,3578,100,Airtime: Less than 2 hour,90% - 100%
ORD,DCA,20,20,NA,9,15,3579,100,Airtime: Less than 2 hour,90% - 100%
ORD,DCA,21,21,NA,9,16,3580,100,Airtime: Less than 2 hour,90% - 100%
ORD,DCA,25,25,NA,9,17,3581,100,Airtime: Less than 2 hour,90% - 100%
ORD,DCA,25,25,NA,9,18,3582,100,Airtime: Less than 2 hour,90% - 100%
ORD,DCA,25,25,NA,9,19,3583,100,Airtime: Less than 2 hour,90% - 100%
ORD,DCA,25,25,NA,9,20,3584,100,Airtime: Less than 2 hour,90% - 100%
ORD,DCA,25,25,NA,9,21,3585,100,Airtime: Less than 2 hour,90% - 100%
ORD,DCA,20,20,NA,9,22,3586,100,Airtime: Less than 2 hour,90% - 100%
ORD,DCA,13,13,NA,9,23,3587,100,Airtime: Less than 2 hour,90% - 100%
ORD,DCA,11,11,NA,9,24,3588,100,Airtime: Less than 2 hour,90% - 100%
ORD,DCA,11,11,NA,9,25,3589,100,Airtime: Less than 2 hour,90% - 100%
ORD,DCA,11,11,NA,9,26,3590,100,Airtime: Less than 2 hour,90% - 100%
ORD,DCA,11,11,NA,9,27,3591,100,Airtime: Less than 2 hour,90% - 100%
ORD,DCA,11,11,NA,9,28,3592,100,Airtime: Less than 2 hour,90% - 100%
ORD,DEN,0,19,118.894736842105,9,1,3593,0,Airtime: Less than 2 hour,0% - 19%
ORD,DEN,0,18,114.333333333333,9,2,3594,0,Airtime: Less than 2 hour,0% - 19%
ORD,DEN,0,23,112.608695652174,9,3,3595,0,Airtime: Less than 2 hour,0% - 19%
ORD,DEN,0,24,110.5,9,4,3596,0,Airtime: Less than 2 hour,0% - 19%
ORD,DEN,1,24,115.391304347826,9,5,3597,4,Airtime: Less than 2 hour,0% - 19%
ORD,DEN,0,24,126,9,6,3598,0,Airtime: More than 2 hours,0% - 19%
ORD,DEN,1,24,130.608695652174,9,7,3599,4,Airtime: More than 2 hours,0% - 19%
ORD,DEN,0,21,127.142857142857,9,8,3600,0,Airtime: More than 2 hours,0% - 19%
ORD,DEN,0,24,121.125,9,9,3601,0,Airtime: More than 2 hours,0% - 19%
ORD,DEN,1,24,122.130434782609,9,10,3602,4,Airtime: More than 2 hours,0% - 19%
ORD,DEN,20,24,122,9,11,3603,83,Airtime: More than 2 hours,80% - 89%
ORD,DEN,24,24,NA,9,12,3604,100,Airtime: Less than 2 hour,90% - 100%
ORD,DEN,24,24,NA,9,13,3605,100,Airtime: Less than 2 hour,90% - 100%
ORD,DEN,16,22,122.333333333333,9,14,3606,73,Airtime: More than 2 hours,60% - 79%
ORD,DEN,12,20,122.5,9,15,3607,60,Airtime: More than 2 hours,60% - 79%
ORD,DEN,8,22,123,9,16,3608,36,Airtime: More than 2 hours,20% - 39%
ORD,DEN,8,22,123.428571428571,9,17,3609,36,Airtime: More than 2 hours,20% - 39%
ORD,DEN,11,22,119.545454545455,9,18,3610,50,Airtime: Less than 2 hour,40% - 59%
ORD,DEN,7,22,118.8,9,19,3611,32,Airtime: Less than 2 hour,20% - 39%
ORD,DEN,7,22,123.266666666667,9,20,3612,32,Airtime: More than 2 hours,20% - 39%
ORD,DEN,6,22,119.3125,9,21,3613,27,Airtime: Less than 2 hour,20% - 39%
ORD,DEN,2,20,123.611111111111,9,22,3614,10,Airtime: More than 2 hours,0% - 19%
ORD,DEN,2,21,113.736842105263,9,23,3615,10,Airtime: Less than 2 hour,0% - 19%
ORD,DEN,0,18,114.722222222222,9,24,3616,0,Airtime: Less than 2 hour,0% - 19%
ORD,DEN,0,18,114.555555555556,9,25,3617,0,Airtime: Less than 2 hour,0% - 19%
ORD,DEN,0,18,116.722222222222,9,26,3618,0,Airtime: Less than 2 hour,0% - 19%
ORD,DEN,0,18,111.722222222222,9,27,3619,0,Airtime: Less than 2 hour,0% - 19%
ORD,DEN,0,18,111.833333333333,9,28,3620,0,Airtime: Less than 2 hour,0% - 19%
ORD,DEN,0,20,116.4,9,29,3621,0,Airtime: Less than 2 hour,0% - 19%
ORD,DEN,0,19,112.894736842105,9,30,3622,0,Airtime: Less than 2 hour,0% - 19%
ORD,DFW,2,24,112.272727272727,9,1,3623,8,Airtime: Less than 2 hour,0% - 19%
ORD,DFW,1,26,110.96,9,2,3624,4,Airtime: Less than 2 hour,0% - 19%
ORD,DFW,0,31,115,9,3,3625,0,Airtime: Less than 2 hour,0% - 19%
ORD,DFW,5,33,111.964285714286,9,4,3626,15,Airtime: Less than 2 hour,0% - 19%
ORD,DFW,5,31,116.615384615385,9,5,3627,16,Airtime: Less than 2 hour,0% - 19%
ORD,DFW,2,31,114.48275862069,9,6,3628,6,Airtime: Less than 2 hour,0% - 19%
ORD,DFW,8,31,115.347826086957,9,7,3629,26,Airtime: Less than 2 hour,20% - 39%
ORD,DFW,4,27,123.173913043478,9,8,3630,15,Airtime: More than 2 hours,0% - 19%
ORD,DFW,2,27,121.6,9,9,3631,7,Airtime: More than 2 hours,0% - 19%
ORD,DFW,2,31,111.068965517241,9,10,3632,6,Airtime: Less than 2 hour,0% - 19%
ORD,DFW,26,31,111,9,11,3633,84,Airtime: Less than 2 hour,80% - 89%
ORD,DFW,31,31,NA,9,12,3634,100,Airtime: Less than 2 hour,90% - 100%
ORD,DFW,31,31,NA,9,13,3635,100,Airtime: Less than 2 hour,90% - 100%
ORD,DFW,13,27,104.214285714286,9,14,3636,48,Airtime: Less than 2 hour,40% - 59%
ORD,DFW,12,23,110.363636363636,9,15,3637,52,Airtime: Less than 2 hour,40% - 59%
ORD,DFW,9,24,108.6,9,16,3638,38,Airtime: Less than 2 hour,20% - 39%
ORD,DFW,12,27,113.866666666667,9,17,3639,44,Airtime: Less than 2 hour,40% - 59%
ORD,DFW,11,26,122,9,18,3640,42,Airtime: More than 2 hours,40% - 59%
ORD,DFW,9,26,110.294117647059,9,19,3641,35,Airtime: Less than 2 hour,20% - 39%
ORD,DFW,9,26,121.117647058824,9,20,3642,35,Airtime: More than 2 hours,20% - 39%
ORD,DFW,9,26,109.235294117647,9,21,3643,35,Airtime: Less than 2 hour,20% - 39%
ORD,DFW,6,22,107.8125,9,22,3644,27,Airtime: Less than 2 hour,20% - 39%
ORD,DFW,1,19,117.222222222222,9,23,3645,5,Airtime: Less than 2 hour,0% - 19%
ORD,DFW,0,20,102.6,9,24,3646,0,Airtime: Less than 2 hour,0% - 19%
ORD,DFW,1,20,105.473684210526,9,25,3647,5,Airtime: Less than 2 hour,0% - 19%
ORD,DFW,0,20,104.6,9,26,3648,0,Airtime: Less than 2 hour,0% - 19%
ORD,DFW,0,20,104.15,9,27,3649,0,Airtime: Less than 2 hour,0% - 19%
ORD,DFW,0,20,100.75,9,28,3650,0,Airtime: Less than 2 hour,0% - 19%
ORD,DFW,0,18,102.222222222222,9,29,3651,0,Airtime: Less than 2 hour,0% - 19%
ORD,DFW,0,19,105.052631578947,9,30,3652,0,Airtime: Less than 2 hour,0% - 19%
ORD,EWR,1,22,94.0476190476191,9,1,3653,5,Airtime: Less than 2 hour,0% - 19%
ORD,EWR,0,20,95.3,9,2,3654,0,Airtime: Less than 2 hour,0% - 19%
ORD,EWR,0,31,97.741935483871,9,3,3655,0,Airtime: Less than 2 hour,0% - 19%
ORD,EWR,5,37,95.1875,9,4,3656,14,Airtime: Less than 2 hour,0% - 19%
ORD,EWR,2,37,97.9142857142857,9,5,3657,5,Airtime: Less than 2 hour,0% - 19%
ORD,EWR,1,36,96.1714285714286,9,6,3658,3,Airtime: Less than 2 hour,0% - 19%
ORD,EWR,7,36,96.6551724137931,9,7,3659,19,Airtime: Less than 2 hour,0% - 19%
ORD,EWR,4,23,96.9473684210526,9,8,3660,17,Airtime: Less than 2 hour,0% - 19%
ORD,EWR,0,32,100.09375,9,9,3661,0,Airtime: Less than 2 hour,0% - 19%
ORD,EWR,7,36,97.8214285714286,9,10,3662,19,Airtime: Less than 2 hour,0% - 19%
ORD,EWR,33,36,NA,9,11,3663,92,Airtime: Less than 2 hour,90% - 100%
ORD,EWR,35,35,NA,9,12,3664,100,Airtime: Less than 2 hour,90% - 100%
ORD,EWR,36,36,NA,9,13,3665,100,Airtime: Less than 2 hour,90% - 100%
ORD,EWR,29,35,93.1666666666667,9,14,3666,83,Airtime: Less than 2 hour,80% - 89%
ORD,EWR,15,22,92,9,15,3667,68,Airtime: Less than 2 hour,60% - 79%
ORD,EWR,16,31,96.0666666666667,9,16,3668,52,Airtime: Less than 2 hour,40% - 59%
ORD,EWR,16,35,95.6842105263158,9,17,3669,46,Airtime: Less than 2 hour,40% - 59%
ORD,EWR,16,35,94.8947368421053,9,18,3670,46,Airtime: Less than 2 hour,40% - 59%
ORD,EWR,8,34,94.5,9,19,3671,24,Airtime: Less than 2 hour,20% - 39%
ORD,EWR,7,35,107.214285714286,9,20,3672,20,Airtime: Less than 2 hour,20% - 39%
ORD,EWR,10,35,96.24,9,21,3673,29,Airtime: Less than 2 hour,20% - 39%
ORD,EWR,5,22,91.7058823529412,9,22,3674,23,Airtime: Less than 2 hour,20% - 39%
ORD,EWR,4,27,93.3913043478261,9,23,3675,15,Airtime: Less than 2 hour,0% - 19%
ORD,EWR,5,29,99.5416666666667,9,24,3676,17,Airtime: Less than 2 hour,0% - 19%
ORD,EWR,5,29,98.375,9,25,3677,17,Airtime: Less than 2 hour,0% - 19%
ORD,EWR,0,27,93.1111111111111,9,26,3678,0,Airtime: Less than 2 hour,0% - 19%
ORD,EWR,1,28,95.1481481481482,9,27,3679,4,Airtime: Less than 2 hour,0% - 19%
ORD,EWR,0,27,102.777777777778,9,28,3680,0,Airtime: Less than 2 hour,0% - 19%
ORD,EWR,0,17,102.823529411765,9,29,3681,0,Airtime: Less than 2 hour,0% - 19%
ORD,EWR,0,21,108.047619047619,9,30,3682,0,Airtime: Less than 2 hour,0% - 19%
ORD,IAD,0,7,76.8571428571429,9,1,3683,0,Airtime: Less than 2 hour,0% - 19%
ORD,IAD,0,7,76.5714285714286,9,2,3684,0,Airtime: Less than 2 hour,0% - 19%
ORD,IAD,0,8,77.25,9,3,3685,0,Airtime: Less than 2 hour,0% - 19%
ORD,IAD,0,9,78.8888888888889,9,4,3686,0,Airtime: Less than 2 hour,0% - 19%
ORD,IAD,1,15,81.5714285714286,9,5,3687,7,Airtime: Less than 2 hour,0% - 19%
ORD,IAD,0,15,78.8,9,6,3688,0,Airtime: Less than 2 hour,0% - 19%
ORD,IAD,1,15,83,9,7,3689,7,Airtime: Less than 2 hour,0% - 19%
ORD,IAD,2,14,83.5833333333333,9,8,3690,14,Airtime: Less than 2 hour,0% - 19%
ORD,IAD,0,14,81.2142857142857,9,9,3691,0,Airtime: Less than 2 hour,0% - 19%
ORD,IAD,0,15,78.5333333333333,9,10,3692,0,Airtime: Less than 2 hour,0% - 19%
ORD,IAD,13,15,81.5,9,11,3693,87,Airtime: Less than 2 hour,80% - 89%
ORD,IAD,15,15,NA,9,12,3694,100,Airtime: Less than 2 hour,90% - 100%
ORD,IAD,15,15,NA,9,13,3695,100,Airtime: Less than 2 hour,90% - 100%
ORD,IAD,13,14,83,9,14,3696,93,Airtime: Less than 2 hour,90% - 100%
ORD,IAD,6,13,79.1428571428571,9,15,3697,46,Airtime: Less than 2 hour,40% - 59%
ORD,IAD,6,14,82.25,9,16,3698,43,Airtime: Less than 2 hour,40% - 59%
ORD,IAD,4,14,81.6,9,17,3699,29,Airtime: Less than 2 hour,20% - 39%
ORD,IAD,6,14,77.5,9,18,3700,43,Airtime: Less than 2 hour,40% - 59%
ORD,IAD,0,14,80.2857142857143,9,19,3701,0,Airtime: Less than 2 hour,0% - 19%
ORD,IAD,1,14,84.3846153846154,9,20,3702,7,Airtime: Less than 2 hour,0% - 19%
ORD,IAD,0,14,82.9285714285714,9,21,3703,0,Airtime: Less than 2 hour,0% - 19%
ORD,IAD,0,13,78.6153846153846,9,22,3704,0,Airtime: Less than 2 hour,0% - 19%
ORD,IAD,2,14,81,9,23,3705,14,Airtime: Less than 2 hour,0% - 19%
ORD,IAD,0,14,93.3846153846154,9,24,3706,0,Airtime: Less than 2 hour,0% - 19%
ORD,IAD,0,14,83.4285714285714,9,25,3707,0,Airtime: Less than 2 hour,0% - 19%
ORD,IAD,1,14,74.3076923076923,9,26,3708,7,Airtime: Less than 2 hour,0% - 19%
ORD,IAD,0,14,77,9,27,3709,0,Airtime: Less than 2 hour,0% - 19%
ORD,IAD,0,14,84.2142857142857,9,28,3710,0,Airtime: Less than 2 hour,0% - 19%
ORD,IAD,0,13,84.2307692307692,9,29,3711,0,Airtime: Less than 2 hour,0% - 19%
ORD,IAD,0,13,85.3076923076923,9,30,3712,0,Airtime: Less than 2 hour,0% - 19%
ORD,JFK,0,1,91,9,7,3713,0,Airtime: Less than 2 hour,0% - 19%
ORD,JFK,1,1,NA,9,14,3714,100,Airtime: Less than 2 hour,90% - 100%
ORD,JFK,1,1,NA,9,21,3715,100,Airtime: Less than 2 hour,90% - 100%
ORD,LAX,0,25,219.583333333333,9,1,3716,0,Airtime: More than 2 hours,0% - 19%
ORD,LAX,0,24,213,9,2,3717,0,Airtime: More than 2 hours,0% - 19%
ORD,LAX,0,31,211.548387096774,9,3,3718,0,Airtime: More than 2 hours,0% - 19%
ORD,LAX,0,31,213.774193548387,9,4,3719,0,Airtime: More than 2 hours,0% - 19%
ORD,LAX,2,31,222.344827586207,9,5,3720,6,Airtime: More than 2 hours,0% - 19%
ORD,LAX,1,31,229.2,9,6,3721,3,Airtime: More than 2 hours,0% - 19%
ORD,LAX,3,31,228.25,9,7,3722,10,Airtime: More than 2 hours,0% - 19%
ORD,LAX,2,28,222.384615384615,9,8,3723,7,Airtime: More than 2 hours,0% - 19%
ORD,LAX,1,30,220.551724137931,9,9,3724,3,Airtime: More than 2 hours,0% - 19%
ORD,LAX,0,31,221.354838709677,9,10,3725,0,Airtime: More than 2 hours,0% - 19%
ORD,LAX,28,31,NA,9,11,3726,90,Airtime: Less than 2 hour,90% - 100%
ORD,LAX,31,31,NA,9,12,3727,100,Airtime: Less than 2 hour,90% - 100%
ORD,LAX,29,31,230.5,9,13,3728,94,Airtime: More than 2 hours,90% - 100%
ORD,LAX,16,29,227.461538461538,9,14,3729,55,Airtime: More than 2 hours,40% - 59%
ORD,LAX,16,26,228.1,9,15,3730,62,Airtime: More than 2 hours,60% - 79%
ORD,LAX,14,28,232.142857142857,9,16,3731,50,Airtime: More than 2 hours,40% - 59%
ORD,LAX,11,29,229.111111111111,9,17,3732,38,Airtime: More than 2 hours,20% - 39%
ORD,LAX,9,28,224.473684210526,9,18,3733,32,Airtime: More than 2 hours,20% - 39%
ORD,LAX,8,29,224,9,19,3734,28,Airtime: More than 2 hours,20% - 39%
ORD,LAX,8,29,224.857142857143,9,20,3735,28,Airtime: More than 2 hours,20% - 39%
ORD,LAX,7,29,219.181818181818,9,21,3736,24,Airtime: More than 2 hours,20% - 39%
ORD,LAX,8,26,221.277777777778,9,22,3737,31,Airtime: More than 2 hours,20% - 39%
ORD,LAX,6,25,208.210526315789,9,23,3738,24,Airtime: More than 2 hours,20% - 39%
ORD,LAX,0,23,214.260869565217,9,24,3739,0,Airtime: More than 2 hours,0% - 19%
ORD,LAX,2,23,213.904761904762,9,25,3740,9,Airtime: More than 2 hours,0% - 19%
ORD,LAX,1,23,213.681818181818,9,26,3741,4,Airtime: More than 2 hours,0% - 19%
ORD,LAX,0,23,210.913043478261,9,27,3742,0,Airtime: More than 2 hours,0% - 19%
ORD,LAX,0,23,214.347826086957,9,28,3743,0,Airtime: More than 2 hours,0% - 19%
ORD,LAX,1,18,205.882352941176,9,29,3744,6,Airtime: More than 2 hours,0% - 19%
ORD,LAX,1,23,204.954545454545,9,30,3745,4,Airtime: More than 2 hours,0% - 19%
ORD,LGA,2,25,93.1304347826087,9,1,3746,8,Airtime: Less than 2 hour,0% - 19%
ORD,LGA,0,25,95.52,9,2,3747,0,Airtime: Less than 2 hour,0% - 19%
ORD,LGA,0,35,100.828571428571,9,3,3748,0,Airtime: Less than 2 hour,0% - 19%
ORD,LGA,7,36,100.655172413793,9,4,3749,19,Airtime: Less than 2 hour,0% - 19%
ORD,LGA,1,37,100.666666666667,9,5,3750,3,Airtime: Less than 2 hour,0% - 19%
ORD,LGA,2,37,98.5428571428571,9,6,3751,5,Airtime: Less than 2 hour,0% - 19%
